Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: AF594 mean	Cell: AF594 std dev	Cell: AF594 max	Cell: AF594 min	Cytoplasm: AF594 mean	Cytoplasm: AF594 std dev	Cytoplasm: AF594 max	Cytoplasm: AF594 min
12.czi	241f503e-dcba-46ae-b876-7f86ef1dab1f	Cell			CTX	Polygon	2021.7	6157	1912.7565	170.8267	0.8237	59.8226	42.8119	0.7105	419.4007	170.4796	1969	199	343.7194	77.3552	589	199
12.czi	a9581dd1-656a-4b3b-bc2b-527cd21da67a	Cell			CTX	Polygon	1860.5	6169.6	1362.0145	132.3826	0.9766	43.4142	39.4502	0.3763	348.1373	103.4346	888	195	301.7192	62.6074	516	195
12.czi	958f5f43-6593-4651-8dc9-96231f86d72d	Cell			CTX	Polygon	2776.5	6175.7	1889.6715	163.3489	0.8899	55.439	44.5389	0.5701	339.761	69.5095	565	191	312.122	59.1369	507	191
12.czi	540bcd1e-7761-4219-ab42-96936854f413	Cell			CTX	Polygon	2851.6	6186.6	1777.5444	156.0832	0.9169	54.0381	41.9691	0.6524	296.012	76.6078	570	180	257.9659	40.8441	432	180
12.czi	e4452e44-2ebc-4fbe-90b9-60906d3af214	Cell			CTX	Polygon	3086.5	6188.4	1681.9066	149.9838	0.9396	51.2918	41.9832	0.567	528.954	215.278	1353	205	410.7035	125.2648	895	205
12.czi	ea05a7a3-bff5-4c9b-83c4-a0e981c0b5c2	Cell			CTX	Polygon	2283.8	6198.7	1836.9058	164.0272	0.858	62.1814	38.3431	0.7886	251.3711	46.9432	455	174	229.344	19.2214	303	174
12.czi	32724258-985c-412c-9981-8939ca2a3177	Cell			CTX	Polygon	1779.4	6199.5	1495.5777	141.0813	0.9442	47.7651	41.541	0.4976	556.9318	247.9463	1935	201	446.113	122.7373	872	201
12.czi	980b2f6f-2feb-4b16-9bd3-239276023695	Cell			CTX	Polygon	2180.6	6223.4	3505.6209	250.3936	0.7026	98.1801	48.8644	0.8933	328.1553	88.7473	846	185	278.5704	52.512	478	185
12.czi	ab6c6edb-987c-4eaf-9ae7-8e523452a596	Cell			CTX	Polygon	1887.6	6207.1	1463.4236	143.0552	0.8986	50.4993	39.7152	0.535	869.1752	366.1477	3306	399	726.3428	142.6237	1244	399
12.czi	03eac5ef-76a4-477b-82fa-c06beb4824ce	Cell			CTX	Polygon	2116.9	6210.7	1890.496	167.1647	0.8502	60.0308	39.9839	0.7612	451.1423	158.632	1414	213	380.7166	76.2167	662	213
12.czi	0dfc7287-b0ed-45dd-8003-8aa14502c7e2	Cell			CTX	Polygon	3019	6220.2	1718.183	156.1032	0.886	54.8739	40.2332	0.705	370.9684	94.1356	882	208	333.3104	54.1124	488	208
12.czi	92c60fb9-fa0a-46e5-9f80-58483831e6bc	Cell			CTX	Polygon	2491	6230.5	2184.8296	180.0675	0.8468	65.0875	40.6914	0.7944	318.1991	82.059	699	187	278.3982	54.9895	495	187
12.czi	6a12bf19-df96-4214-973a-5f9cc17ea495	Cell			CTX	Polygon	3102.9	6227.5	1224.329	125.7628	0.9728	41.4489	37.7129	0.3802	471.3358	132.834	1217	243	419.3262	59.6484	576	243
12.czi	c4dd91e5-408a-4920-90b2-b66aac853a1f	Cell			CTX	Polygon	1920.6	6234.3	1941.6127	166.2589	0.8827	57.6916	45.5974	0.5968	755.3486	326.7705	2338	199	606.7088	201.8389	1154	199
12.czi	454ce05e-c0d2-4a38-9038-ead782a690e2	Cell			CTX	Polygon	3214.3	6266.6	2600.3595	204.837	0.7788	75.599	47.9723	0.7836	386.4469	113.3035	783	180	327.444	68.8072	511	180
12.czi	1c0a8391-0355-45e4-bb47-43d4d9c16d53	Cell			CTX	Polygon	2397	6259.8	1366.9613	134.2897	0.9525	45.8434	37.6671	0.5496	566.9228	269.6511	2181	213	461.8037	127.996	788	213
12.czi	866e5721-e123-4f18-adb8-4e66952e4983	Cell			CTX	Polygon	1836.4	6296.8	2225.2283	188.5726	0.7864	66.1582	44.6276	0.7811	654.0996	235.2672	1950	254	551.9496	108.4874	836	254
12.czi	2dfc6e77-f372-443e-a8d3-1df538237af0	Cell			CTX	Polygon	2863.2	6287.3	1504.6468	144.352	0.9074	52.2039	37.8339	0.6856	437.2351	109.2666	759	208	388.5883	76.5595	609	208
12.czi	93c42281-cb5d-4bd8-b24b-dcb682abadf7	Cell			CTX	Polygon	2902.6	6289.1	1247.414	129.5448	0.9341	45.0548	35.7497	0.6116	494.169	144.8953	1416	246	439.1388	69.6759	648	246
12.czi	da40a85c-1025-4b24-bace-24becb8c1901	Cell			CTX	Polygon	2472.3	6303	1601.1091	147.5381	0.9243	52.4237	38.9513	0.6868	285.9913	63.7525	677	181	258.7401	31.8066	382	181
12.czi	7ac49410-2c05-4b31-8745-948c5413f5a0	Cell			CTX	Polygon	2823.4	6300.5	1272.9724	128.3573	0.9709	42.0337	39.2069	0.2532	539.1721	162.7159	1531	316	480.7584	70.0589	691	316
12.czi	0f028273-8508-4af4-80ad-fa8cc8982afd	Cell			CTX	Polygon	2007.9	6303	1619.2473	148.2297	0.9261	51.0909	40.7316	0.5961	546.6198	259.2024	1656	201	416.9635	128.8825	779	201
12.czi	03c87115-89e9-4483-be23-20f99a6a33f9	Cell			CTX	Polygon	2583.4	6305.2	1521.1361	143.9881	0.922	49.0037	39.0265	0.5493	412.6153	166.2245	1648	200	352.7981	81.2791	626	200
12.czi	058d0699-a18e-483b-8e12-ded4b0f8654d	Cell			CTX	Polygon	2984.3	6322.4	1172.3878	124.6545	0.9481	42.9513	35.527	0.554	256.9074	77.6048	845	183	234.1388	20.0258	346	183
12.czi	65bb5903-cf33-40f3-a9ca-6c71384b5705	Cell			CTX	Polygon	1687	6322.9	1385.924	137.1565	0.9258	46.1598	38.0749	0.593	383.9839	129.314	894	189	360.4806	136.0562	894	189
12.czi	781943fe-1216-433d-9d62-6806e1b3a00b	Cell			CTX	Polygon	2084.6	6344.3	1390.8708	135.3723	0.9538	45.9984	38.4067	0.5481	763.9816	412.5439	3001	226	588.1169	185.1701	1049	226
12.czi	d0fd2aa3-642e-4ae4-9576-45587b3e9c26	Cell			CTX	Polygon	2357.6	6353	1659.646	149.5204	0.9329	52.7719	38.317	0.6756	279.1807	69.9419	580	171	241.3117	29.0603	349	171
12.czi	bf60cc5f-2919-4f81-8219-73d859f7f143	Cell			CTX	Polygon	2623.9	6348.5	2118.8725	179.6669	0.8249	68.2552	41.6439	0.7953	325.2482	78.3564	606	200	281.2896	43.5612	488	200
12.czi	1b03f633-f278-48cf-97c8-681aeaac9aaf	Cell			CTX	Polygon	2488.2	6360.8	1678.6087	151.8561	0.9147	52.0076	43.4914	0.5938	286.87	63.9075	704	194	260.072	29.5885	350	194
12.czi	0049f851-ac88-458b-84bf-e1e3f3fda06e	Cell			CTX	Polygon	2577.9	6359.5	1297.7063	131.3221	0.9456	43.6926	38.1707	0.2602	331.2372	107.4604	822	177	280.2588	57.1677	516	177
12.czi	641196c0-ff6d-475e-aec6-91f07a23deab	Cell			CTX	Polygon	3073.8	6376.9	2632.5136	210.1786	0.7489	74.9167	42.7751	0.8468	502.7132	212.8206	1174	183	386.6364	130.7861	860	183
12.czi	756446dc-1ad9-4c31-938f-32f0f188c4be	Cell			CTX	Polygon	2979.7	6363.8	1965.5222	169.7503	0.8572	61.498	40.3819	0.7825	770.608	285.8236	1863	237	631.2114	199.4399	1189	237
12.czi	6f0b8a61-0a06-4917-8a50-166d8ebefb47	Cell			CTX	Polygon	3134.7	6371	1705.816	154.2894	0.9005	56.683	40.3498	0.7324	265.9575	47.4903	454	184	242.1077	24.3864	331	184
12.czi	d6c5a58d-fa16-47c3-9823-71b8305b613a	Cell			CTX	Polygon	2771.4	6384	2673.7368	192.3812	0.9078	65.6943	55.3139	0.4725	446.0836	118.5631	818	211	374.3669	89.977	649	211
12.czi	094fffc1-275f-45ba-b380-8732dd7cdf41	Cell			CTX	Polygon	1787	6399.5	1530.2052	143.0675	0.9395	51.0132	39.6895	0.648	344.6921	105.318	976	197	293.3889	57.6345	498	197
12.czi	340ad545-dc5c-47fa-9e2a-439c4ea8c043	Cell			CTX	Polygon	2979.1	6410.3	1390.0463	136.3372	0.9397	45.9701	37.6812	0.5273	482.8633	179.9812	1213	212	387.7947	106.1165	741	212
12.czi	1ffac696-5e8c-4129-b851-d7cd86432514	Cell			CTX	Polygon	3010.3	6423.7	1511.2425	150.2083	0.8417	54.1018	36.7165	0.7752	461.4984	236.7398	1565	190	344.191	115.6863	689	190
12.czi	48a83a1c-85c7-4faf-ba11-da170055a59c	Cell			CTX	Polygon	2423.5	6431.7	2334.882	188.9553	0.8218	67.6555	45.9587	0.7672	491.4161	172.6772	1413	204	406.8667	99.8576	689	204
12.czi	0192e833-2944-475e-8f6e-2ea9a54de003	Cell			CTX	Polygon	2905.5	6434.2	1940.7883	168.7671	0.8563	54.489	50.1476	0.3539	978.941	549.5695	3984	228	739.1792	339.3196	1732	228
12.czi	4362b66e-033d-4b50-a4dd-c8d872615b4b	Cell			CTX	Polygon	2847	6436.8	1812.1719	155.5329	0.9414	52.4071	42.8872	0.5904	380.5714	106.0604	967	206	328.3283	57.4583	495	206
12.czi	b7e01afe-2c9d-4075-bcce-9eb7e2936c34	Cell			CTX	Polygon	1884.5	6432.8	1222.6801	125.695	0.9725	40.7667	38.5916	0.2599	1077.2653	685.1784	4638	216	817.6101	365.4721	1606	216
12.czi	3e1a4410-250a-40ee-83b3-2f0c5dc6d086	Cell			CTX	Polygon	3137.2	6440.2	1726.4276	158.8702	0.8596	57.9155	39.3198	0.7438	561.9814	251.2606	1941	180	449.0789	132.7655	802	180
12.czi	76a86c42-2aa0-437d-96ef-559160dc0373	Cell			CTX	Polygon	3186.2	6451.3	1855.8685	168.7641	0.8188	60.2316	41.7811	0.6867	500.9867	158.4847	1318	216	430.0803	102.2941	730	216
12.czi	36f7ed76-6b3a-45de-a4fb-19bc1a78e105	Cell			CTX	Polygon	1936	6452.5	1750.3371	155.2969	0.912	55.4067	39.2979	0.7016	769.4171	369.77	2370	212	585.3409	215.1071	1246	212
12.czi	c1384ac1-fb8d-40e7-ab6c-f92081ba904a	Cell			CTX	Polygon	1739.5	6453.3	1237.5205	127.108	0.9625	43.5785	36.1167	0.5339	266.9388	102.1002	698	170	224.1039	17.1282	307	170
12.czi	2731421d-8e2b-4d39-9de4-ca7a9d12b708	Cell			CTX	Polygon	2072.4	6469.4	2421.4508	195.2832	0.7979	69.3862	49.6052	0.7248	489.8153	238.7519	2226	185	380.9644	122.9772	760	185
12.czi	6bcd4099-60ec-4ef7-b44f-27b90ffba049	Cell			CTX	Polygon	2595.6	6476.2	2293.6588	181.6812	0.8732	66.444	47.2855	0.7207	566.0732	158.1428	1103	234	478.0208	110.3657	761	234
12.czi	4c9d204d-b952-4ddf-96d3-4b2d1074d0cd	Cell			CTX	Polygon	1792.5	6488.9	2520.3864	190.3007	0.8746	67.502	50.8074	0.6922	382.7768	124.5046	844	188	315.5254	75.8086	608	188
12.czi	41cd9f5c-cae5-45ed-8abb-4c76be25e051	Cell			CTX	Polygon	1976.1	6486.7	1859.1663	157.0061	0.9478	54.363	42.8035	0.5875	532.0297	202.1103	1869	203	426.0774	129.2081	806	203
12.czi	621e58e5-4cd9-4e4d-96c7-f04488ef4a1b	Cell			CTX	Polygon	3068.5	6489.8	1667.8907	150.6876	0.923	55.2781	38.6515	0.7152	404.7391	131.1422	1070	204	339.3188	75.072	613	204
12.czi	4446de00-062d-4057-a01a-a497a2594d8f	Cell			CTX	Polygon	3113.7	6507.7	1341.4029	132.585	0.9589	46.0273	37.6605	0.5705	397.8896	193.8713	1327	181	313.5533	78.5036	591	181
12.czi	f518b231-1706-48bc-8f97-166f3a11f876	Cell			CTX	Polygon	2827.4	6511.5	1643.9812	152.4922	0.8884	57.6408	38.5858	0.7539	553.0526	245.0858	2030	225	452.6157	133.6303	832	225
12.czi	96c06a50-97e9-453e-bd99-6b6263914ecc	Cell			CTX	Polygon	1835.3	6514.8	1402.4133	135.5992	0.9585	45.2164	40.2009	0.4184	734.8918	319.5269	2267	222	590.907	158.1916	1022	222
12.czi	69a4ae3e-38cc-4275-9c73-982836635e43	Cell			CTX	Polygon	2317.2	6533.4	1794.8581	158.5154	0.8976	54.7796	42.1799	0.6552	676.8926	375.2495	2208	199	478.8384	188.6582	1025	199
12.czi	293f1898-ced0-40cc-8941-fe8007081176	Cell			CTX	Polygon	2877	6534.8	1682.731	154.1585	0.8898	54.0979	41.0914	0.6498	381.0808	130.3872	1186	206	327.7801	60.1864	511	206
12.czi	a552c0df-6e7c-4e63-9763-83604fa96d8d	Cell			CTX	Polygon	2986.2	6547.3	1864.9376	163.5131	0.8765	59.4707	41.4564	0.7307	777.8418	368.9907	2931	227	614.9801	212.8597	1108	227
12.czi	46ee09ae-b419-4e6d-892f-876334cb70bf	Cell			CTX	Polygon	2504.1	6554.3	1637.3855	147.4942	0.9458	48.3533	43.3791	0.3064	432.9502	97.245	901	213	389.2697	69.4564	594	213
12.czi	b9f22a81-35d9-4ac1-bb81-0352acb7ec52	Cell			CTX	Polygon	2155.3	6564.8	1935.8415	167.068	0.8716	62.3804	43.2653	0.7327	292.2659	68.48	779	178	255.9179	39.683	779	178
12.czi	65da692b-13e6-4afe-85de-4ed426b2193f	Cell			CTX	Polygon	1955.7	6561.7	1230.9248	126.0282	0.9739	41.3721	37.9213	0.3855	283.0301	59.2237	447	187	263.3717	50.546	438	187
12.czi	f1afe078-3c45-4bde-8668-916647645d8d	Cell			CTX	Polygon	3034	6571	1586.2687	146.3565	0.9306	50.8927	38.9008	0.6342	928.8721	386.5993	2801	267	745.9109	190.7912	1252	267
12.czi	8321af49-d3d9-49fb-a2ca-ba5f0d6a0ddc	Cell			CTX	Polygon	2778	6580.6	1747.0392	154.5274	0.9194	50.4969	43.3776	0.4674	411.4326	149.5359	1075	202	333.9407	73.1104	594	202
12.czi	64937171-21e0-4f8e-87af-8a7c0d66317d	Cell			CTX	Polygon	3232.9	6635.1	2141.9575	171.7982	0.912	57.295	52.2123	0.3053	424.628	208.8833	1522	168	309.5757	88.8302	634	168
12.czi	59920856-e81a-47a1-92fa-b64f4622eb32	Cell			CTX	Polygon	2931.7	6635.1	1717.3585	154.0753	0.9091	52.3258	42.2684	0.5803	517.8738	171.6015	1027	191	436.7111	122.094	773	191
12.czi	5405a885-d173-4af0-9160-757957570059	Cell			CTX	Polygon	1945.1	6637.7	1592.8644	145.3061	0.948	49.0445	41.0523	0.5433	444.5101	144.6043	854	200	370.7463	93.6554	628	200
12.czi	7ad6e915-23ca-4d5e-bd1a-ebe209ff817c	Cell			CTX	Polygon	3167.8	6656.3	2493.1791	199.222	0.7894	66.7804	52.2973	0.6404	434.4716	197.5303	1865	186	335.3876	106.4572	753	186
12.czi	ccb0b635-68f6-46a5-a0e9-2bce99c1cf82	Cell			CTX	Polygon	3003.5	6651.7	1534.3275	141.8742	0.9579	50.4195	40.0911	0.5741	361.3537	96.1483	653	180	315.5863	67.551	482	180
12.czi	f747f817-e86d-4c16-88f0-d94838b0857f	Cell			CTX	Polygon	2163	6678.2	2526.9822	194.5221	0.8392	70.4404	46.4715	0.7624	262.4367	50.8425	473	175	235.0571	24.7305	350	175
12.czi	65bdf2f7-fa7a-4719-a42c-7dfeb725a73d	Cell			CTX	Polygon	3052.4	6696.8	2478.3388	201.3051	0.7685	75.825	42.6339	0.8478	332.105	124.0561	1191	174	271.3701	48.2044	448	174
12.czi	a938c6cd-f710-46ed-b9c5-cb52f0caf5f4	Cell			CTX	Polygon	1835.2	6682.8	1230.1003	125.2723	0.985	40.7578	38.5492	0.2971	586.0943	352.5092	3058	202	446.4863	146.5844	837	202
12.czi	63d1dd95-ec72-4d37-9c07-2037826d12eb	Cell			CTX	Polygon	1982.8	6731.8	2121.3459	170.0671	0.9217	56.3136	49.6628	0.435	571.8453	262.3683	1640	204	438.3813	157.2198	810	204
12.czi	58db19b8-4f55-459e-b88f-94d22b4686c1	Cell			CTX	Polygon	2074.6	6728.2	2158.4468	175.7234	0.8784	63.3311	43.694	0.7261	395.5275	136.3795	765	190	318.7877	78.4084	576	190
12.czi	360f482b-905f-43d8-8b06-52e60895bf18	Cell			CTX	Polygon	1850.8	6730	1479.9129	141.4769	0.9291	48.7642	41.3943	0.5311	634.9243	318.9908	3115	224	506.4827	144.0743	915	224
12.czi	5efdcf0d-3be7-4bfc-8e0d-92ac0ad1934f	Cell			CTX	Polygon	1893.3	6744.6	1745.3903	157.7654	0.8812	60.199	36.7602	0.7963	479.1923	218.8268	1258	199	375.9267	129.3897	1078	199
12.czi	9ede24da-9b2a-4360-b0ca-f0f37886c305	Cell			CTX	Polygon	3133.3	6754.3	1986.9582	169.8326	0.8657	57.321	42.5572	0.6651	348.8449	68.932	702	214	317.3571	32.9918	447	214
12.czi	e69bc2ee-3fd0-4005-95d1-f5cdb927c0d0	Cell			CTX	Polygon	3098.9	6791.4	1625.843	149.8496	0.9099	54.8556	37.4945	0.7231	431.48	138.4389	1013	194	369.6244	84.2741	587	194
12.czi	00398b1e-dcdf-49f0-97ef-67a616c144e4	Cell			CTX	Polygon	1893.7	6802.9	1713.2362	152.9933	0.9198	56.6833	38.7055	0.7304	415.2863	149.2392	858	185	334.9628	91.2012	582	185
12.czi	92b10abe-3f1e-4d1c-92f1-06e7e849e7e0	Cell			CTX	Polygon	2247	6807.3	1905.3363	171.4528	0.8145	64.7618	42.3519	0.7989	304.9174	65.1955	567	187	268.806	35.1103	402	187
12.czi	d30a0ed9-c05a-4dc2-aa5b-fb26d1122223	Cell			CTX	Polygon	2694.1	6820.2	1841.0281	161.3279	0.8889	58.1241	40.7333	0.7257	824.2568	455.6601	3766	190	627.7077	210.5656	1208	190
12.czi	4193956e-ab72-4f5f-9ccb-621d18a7c770	Cell			CTX	Polygon	2220.8	6829.6	1458.4768	143.7631	0.8868	52.2893	34.132	0.7632	279.0028	64.1206	471	178	243.5344	34.0136	367	178
12.czi	0961931c-4985-4ad5-b3db-c78e00aeaed5	Cell			CTX	Polygon	3073.7	6833	1202.893	125.2694	0.9633	41.7292	37.7203	0.3758	270.0664	61.0791	554	177	252.7394	49.1612	482	177
12.czi	a2b68d0f-d025-4c58-ab71-e83c214448b6	Cell			CTX	Polygon	4178.8	5363.2	3475.9402	283.8468	0.5421	99.3468	52.1325	0.9006	295.8771	76.6959	829	172	253.2011	34.318	410	172
12.czi	41179416-4b17-481d-9ca1-21b34a24d833	Cell			CTX	Polygon	3405.3	5355.8	1593.6889	148.1482	0.9125	53.525	39.3397	0.6848	277.5571	51.4935	456	186	253.7885	32.0309	375	186
12.czi	9be17372-a3c3-4d23-a547-9da419216deb	Cell			CTX	Polygon	4116.6	5372.9	1660.4705	153.859	0.8814	56.6446	38.5766	0.7007	337.439	79.6055	588	199	302.2087	56.2169	588	199
12.czi	6f22352a-3c78-4420-b397-82f31cf7e307	Cell			CTX	Polygon	3469.1	5428.1	1982.8359	171.7003	0.8452	61.824	41.3799	0.779	321.9717	90.5443	834	193	278.9988	39.971	390	193
12.czi	ca7f4977-1125-4870-a646-860c4c11ffe1	Cell			CTX	Polygon	3981.4	5519.3	2816.369	216.0974	0.7579	75.484	53.833	0.7211	358.5731	117.0509	1152	180	297.0506	56.5235	548	180
12.czi	c67d3bdb-9e38-4d4d-bd4e-a943d17a4620	Cell			CTX	Polygon	3356.5	5538.3	1286.1638	128.4688	0.9793	42.5237	39.7334	0.251	484.1672	172.4682	1823	229	426.4512	63.1647	592	229
12.czi	01ceb299-fc8f-4c11-84eb-91bbe8fad22d	Cell			CTX	Polygon	4806.1	5589.6	1533.503	142.6253	0.9473	48.4312	40.3737	0.5653	608.6849	235.3815	1756	221	505.7179	125.2571	802	221
12.czi	b70d839b-d5b5-43f4-b0f6-ad0620311e0b	Cell			CTX	Polygon	3920.5	5597.5	1162.4942	122.4486	0.9743	40.4995	37.3905	0.3453	244.8543	64.7701	866	182	227.6882	15.5965	293	182
12.czi	71cdc2f4-4fbc-4981-91c1-e07bb8df885d	Cell			CTX	Polygon	3687	5657.4	1705.816	152.265	0.9246	54.4588	39.6534	0.6994	582.7238	176.2857	1047	196	499.4856	132.7709	792	196
12.czi	f8a77abc-6a25-4e8d-af6b-c7f5e46ccf8c	Cell			CTX	Polygon	4309.6	5670.5	1295.2329	131.8487	0.9363	47.1792	36.7189	0.6254	273.5948	52.612	435	182	257.4975	45.4973	427	182
12.czi	bd251f69-465c-44aa-9d42-0cedce93d62d	Cell			CTX	Polygon	4762.9	5703.7	1629.1409	150.5015	0.9038	55.7764	37.7917	0.7419	560.4325	316.6622	2711	195	426.9317	130.7719	914	195
12.czi	a624d289-ae54-4a3f-9dca-393c3772b482	Cell			CTX	Polygon	4242.6	5703.1	1399.1154	134.9296	0.9657	45.2005	40.9921	0.3601	285.8928	57.5952	685	187	268.8396	37.4242	437	187
12.czi	59be322f-1ba4-46eb-98a5-26515b8f8207	Cell			CTX	Polygon	4538.3	5707.9	1713.2362	153.5724	0.9129	53.0121	41.7353	0.6193	274.637	90.7856	736	173	230.2454	27.2724	406	173
12.czi	f5cd9fcc-a934-4310-8b11-e374bd563541	Cell			CTX	Polygon	4305.6	5737.8	1738.7946	157.8437	0.877	56.1762	39.0527	0.7367	531.6474	217.2045	1827	196	449.0039	124.4028	758	196
12.czi	8a3a2dcb-da33-415a-b0d8-9dfefbbec00c	Cell			CTX	Polygon	4242.2	5762.9	1413.1313	135.7454	0.9637	44.1614	41.0914	0.2847	256.4825	55.7171	580	175	231.2596	24.6067	346	175
12.czi	0f9488fb-3380-4b6c-bf25-e669e0d2a09e	Cell			CTX	Polygon	4740.5	5790	1896.2672	162.0261	0.9077	57.7114	41.2452	0.7045	295.7518	72.639	556	169	256.9356	39.7098	393	169
12.czi	e1ab156e-e2fd-4eb9-9b73-651e4ac7d000	Cell			CTX	Polygon	4477.1	5805.3	1413.1313	136.3814	0.9547	46.3586	38.3727	0.5269	689.5833	347.5352	3028	202	556.4579	167.3421	952	202
12.czi	e39e869a-d7da-41c5-93e2-030e8729e1c3	Cell			CTX	Polygon	4266.6	5821.9	1941.6127	162.8741	0.9197	55.9125	44.8411	0.6031	283.9075	61.3364	532	179	250.033	27.1639	368	179
12.czi	a87a5bcd-6d1a-4eac-a5a7-dbe5555264fb	Cell			CTX	Polygon	4380.9	5834.5	1696.7469	151.9198	0.9238	54.4016	40.5395	0.686	349.1991	110.5374	762	187	292.632	63.2782	547	187
12.czi	abbeff21-6ac1-4479-a4c0-49e57c26aecd	Cell			CTX	Polygon	4160.9	5833.1	1444.4609	137.8302	0.9555	46.9319	39.2526	0.5627	254.2731	46.5715	468	179	234.6393	26.0439	371	179
12.czi	24474cad-c77d-4e47-8179-02f4da5248f5	Cell			CTX	Polygon	4022.9	5847.4	1589.5666	151.2813	0.8728	54.6663	36.6617	0.7685	530.8187	323.8337	3164	204	420.7696	140.5809	1084	204
12.czi	0ce74e9c-f8b0-41ea-ad9b-a0655e0710da	Cell			CTX	Polygon	4592	5885.6	2454.4293	181.6498	0.9347	62.6303	50.3827	0.5549	333.4218	81.1749	611	183	290.6719	60.488	564	183
12.czi	361a03af-cd41-4061-ab93-c68516cea5d1	Cell			CTX	Polygon	4313.6	5900.6	1616.7739	147.9413	0.9283	51.2422	40.9165	0.6035	265.6419	55.5664	612	176	240.2883	26.6818	365	176
12.czi	6a82eb52-741a-40bf-a1e0-c37248b9eeb9	Cell			CTX	Polygon	3862.9	5901.7	2245.8399	192.3795	0.7626	78.2711	36.9519	0.8896	387.552	160.4894	1618	189	321.9653	66.9119	539	189
12.czi	aaf80c15-6dfc-45c5-b850-b0901a9722ff	Cell			CTX	Polygon	4739.7	5925.1	2068.5802	172.3929	0.8747	56.967	48.6703	0.5579	2031.5297	1469.7338	13809	251	1383.4348	693.5526	3393	251
12.czi	51e1e586-dafe-431a-bca4-a10a8be7f82d	Cell			CTX	Polygon	4161.6	5953.7	2104.0321	177.7966	0.8364	66.9314	41.9697	0.8007	619.8256	262.6115	1814	217	489.7281	147.3002	936	217
12.czi	6fce1768-b776-41e5-a975-59825db07fb9	Cell			CTX	Polygon	4304.5	5958.2	2174.936	177.9151	0.8634	61.8652	47.3192	0.6621	473.2711	152.1133	1141	176	392.9437	98.2696	717	176
12.czi	a4f99767-37bf-4dae-8ef9-fa4aa933717e	Cell			CTX	Polygon	4037.7	5949.1	1326.5626	130.9939	0.9715	44.6536	38.9827	0.4577	424.3215	211.8417	1667	200	330.2219	86.8845	631	200
12.czi	9d79bb86-8d9e-4e11-8edc-4483fbff8c8f	Cell			CTX	Polygon	4621	5960.7	1741.268	155.8991	0.9003	55.1505	38.7168	0.7144	283.177	78.9692	588	178	240.7726	31.8933	407	178
12.czi	94e5e9df-c90e-4aab-bcc1-29400955dd50	Cell			CTX	Polygon	3596.5	5955	1178.9835	126.0294	0.9328	44.2684	32.4856	0.6676	251.6348	47.4675	544	184	237.5269	33.1324	449	184
12.czi	6df9ba00-09fa-4256-907b-e7a613cc452c	Cell			CTX	Polygon	3665.9	5969.6	3317.6431	243.3245	0.7042	94.2422	52.2411	0.8646	429.4935	203.5657	1633	191	325.3043	114.2289	810	191
12.czi	eec20ad3-b0d1-40c6-a70a-f25c4dcb3129	Cell			CTX	Polygon	4726.3	5981.9	1895.4427	172.3586	0.8018	65.5543	38.8295	0.825	595.8914	243.5059	1878	250	497.9139	114.4734	843	250
12.czi	ecc79d65-da29-44b4-a2e5-cd950f3837a3	Cell			CTX	Polygon	3929.6	6005.7	2507.195	194.8965	0.8294	67.3079	50.6942	0.659	388.6772	116.376	808	189	327.9162	82.9638	808	189
12.czi	1b718d4f-6d22-4ada-8d77-4ecc4db7eda8	Cell			CTX	Polygon	4852.8	6000.3	1081.6968	130.4829	0.7984	45.6561	33.4557	0.5489	317.62	92.838	703	189	271.5652	45.2089	420	189
12.czi	c29194a1-6ae1-47fc-b22f-5eb780635cba	Cell			CTX	Polygon	4244.2	6022.4	1783.3156	156.9599	0.9096	55.2257	41.0145	0.6837	320.3551	67.9042	757	193	292.4977	35.5287	394	193
12.czi	7d307263-4c1e-4540-84ec-6241c4f93ab4	Cell			CTX	Polygon	4622.4	6032.2	2071.878	172.0638	0.8794	64.9571	41.0275	0.7856	433.1022	155.7723	925	185	347.2262	96.7733	727	185
12.czi	d3c33349-97c6-4b32-be5d-24a8c008627e	Cell			CTX	Polygon	3386.4	6048.4	2108.1544	177.8897	0.8372	66.9912	42.4435	0.7897	252.4213	45.56	446	174	229.5113	21.6895	367	174
12.czi	fb9ca0b9-57dc-4ec6-980b-f976990fb8fa	Cell			CTX	Polygon	3786	6051.3	1766.8264	156.8502	0.9025	54.4484	40.6633	0.6792	288.2347	103.0206	803	181	235.1881	22.3938	356	181
12.czi	3bc768d7-ef8b-4dcc-9468-d4158293ab13	Cell			CTX	Polygon	4428.3	6063.9	2071.0536	174.9046	0.8507	67.1784	37.6718	0.8317	457.2992	134.6651	1005	185	392.485	82.7757	647	185
12.czi	385930e6-8ded-4453-b631-86e06e4b9b65	Cell			CTX	Polygon	3630.7	6074.8	1860.8152	164.6155	0.8629	61.7329	40.6692	0.7686	287.4047	89.5939	704	172	239.2348	29.1647	353	172
12.czi	14d07d9c-e64e-4cc1-a1f7-2a6fcaebff6c	Cell			CTX	Polygon	4492.8	6072	1155.8985	122.2387	0.9721	40.0742	37.3997	0.2977	319.183	93.7495	984	188	289.2468	35.5252	424	188
