Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: AF594 mean	Cell: AF594 std dev	Cell: AF594 max	Cell: AF594 min	Cytoplasm: AF594 mean	Cytoplasm: AF594 std dev	Cytoplasm: AF594 max	Cytoplasm: AF594 min
11.czi	cf2b22e5-476b-4684-b01a-fd41c2e43447	Cell			CTX	Polygon	5520.1	4780.4	2101.5587	173.4565	0.8777	56.236	51.1289	0.389	804.1905	458.0555	2582	203	577.6079	299.3961	1337	203
11.czi	adc828f2-f356-458f-89ff-70e978b24c22	Cell			CTX	Polygon	5365.5	4821.6	1467.5459	140.674	0.9319	48.5968	40.1433	0.5829	866.84	483.4747	3237	217	662.837	289.7904	1393	217
11.czi	5368b2f3-bbfc-4699-9c91-74c635a3bd70	Cell			CTX	Polygon	5602.3	4850.7	2070.2291	176.7438	0.8328	63.8459	41.3574	0.7747	697.6006	241.2738	1814	252	580.3447	136.9581	957	252
11.czi	74ad35b4-736f-46e4-836f-546749d4adc6	Cell			CTX	Polygon	5278.1	4855.4	1367.7858	133.2672	0.9678	45.1114	38.813	0.4938	443.0169	150.4358	1145	213	375.7916	88.5721	582	213
11.czi	7be9757d-d117-4ee5-93b5-c90e2646265f	Cell			CTX	Polygon	5556.4	4862.5	1350.472	132.2223	0.9707	43.1548	39.8073	0.3407	869.0819	358.1687	2203	242	718.151	238.0216	1336	242
11.czi	3322c1f3-5012-49f8-b8c5-2a553bbf6ff2	Cell			CTX	Polygon	5168.8	4895.1	1590.3911	147.3349	0.9207	55.249	37.1828	0.7327	506.8098	153.8836	1249	241	435.6954	80.0705	650	241
11.czi	579ca01c-15d8-454d-bf14-4584f58c2472	Cell			CTX	Polygon	5218.4	4917.6	3393.4938	229.159	0.8121	82.8045	56.0701	0.7339	507.9203	224.5733	1259	205	378.171	125.0185	875	205
11.czi	20cb6d0e-4b88-4ef7-a1a7-999f0440ae64	Cell			CTX	Polygon	5636.9	4910	1265.5522	131.1906	0.924	45.8856	38.7462	0.41	302.0981	65.0744	512	189	275.1008	50.2711	449	189
11.czi	11352580-1b4b-436d-afb9-f0ab5210ed7f	Cell			CTX	Polygon	5383.7	4916.5	1568.955	145.1706	0.9355	51.4792	38.9975	0.6585	709.9407	343.7067	2719	296	561.9168	148.713	1005	296
11.czi	323781da-f4d8-4a6a-a294-d33d0338293a	Cell			CTX	Polygon	5733.1	4917.8	1561.5348	142.9196	0.9607	47.3945	42.8528	0.3898	277.3882	55.5553	484	178	247.9717	25.6643	352	178
11.czi	a6b10d3e-c171-4d27-8f7d-829b1828d06e	Cell			CTX	Polygon	5320	4941.7	2898.8154	217.7635	0.7682	73.7788	59.0689	0.6073	1232.0248	828.3036	5975	197	820.3389	427.168	2183	197
11.czi	8858bb06-6b27-4c5a-b3b5-d6f52eaaee60	Cell			CTX	Polygon	5608.2	4928.2	1090.7659	120.6578	0.9415	42.5066	31.6746	0.6427	284.068	72.6183	686	189	253.6254	26.5576	343	189
11.czi	d73fa425-2c6f-4d1c-87a3-a570c9556a85	Cell			CTX	Polygon	5679.5	4931.7	1123.7444	120.3231	0.9754	39.572	36.5463	0.3475	525.8447	925.9587	9194	185	269.0547	67.4414	731	185
11.czi	b3b0ca16-b026-48fc-803d-8acdad34f82e	Cell			CTX	Polygon	5549.8	4945	1384.2751	134.1596	0.9665	44.6194	40.3441	0.3501	1035.8548	587.3065	3566	228	788.3222	362.2526	1872	228
11.czi	7b66df32-8ac3-44a9-8dcd-577303e75789	Cell			CTX	Polygon	5202.3	4991.7	1513.7159	141.7356	0.9469	48.9322	38.8463	0.6169	296.0065	67.5435	590	212	261.3029	22.0891	355	212
11.czi	220623ad-d690-460b-8999-b51c3fb89985	Cell			CTX	Polygon	5274.1	5047.2	3461.9243	248.3018	0.7056	84.6496	56.3408	0.8057	818.5434	356.8535	2870	242	642.9626	202.1886	1199	242
11.czi	43db59e7-2e56-4153-a3c9-60985620f623	Cell			CTX	Polygon	5408	5091.1	1606.0559	147.0134	0.9338	53.1883	37.5229	0.6963	365.1011	97.8852	870	199	322.5735	50.3448	471	199
11.czi	10d95db8-e541-47a0-9735-ed60b68603a5	Cell			CTX	Polygon	5294.2	5104.5	1652.2259	153.8297	0.8774	52.3946	41.9872	0.612	678.9446	173.3436	1108	232	614.9898	149.9476	1085	232
11.czi	1fef37fb-c9bf-4f0f-ac84-69ffcdb3404c	Cell			CTX	Polygon	5467.9	5125.6	1551.6412	142.9557	0.9541	49.7256	41.1597	0.5564	494.838	186.2528	1048	208	398.4473	111.4867	691	208
11.czi	29042f15-c322-4dd2-98ae-83980f0e94c4	Cell			CTX	Polygon	5187.7	5234.5	1981.187	171.264	0.8488	59.2187	46.7459	0.5935	309.2887	86.6682	641	201	262.8176	35.3461	445	201
11.czi	9eeb1689-eb44-474a-89a9-ece99c6c4755	Cell			CTX	Polygon	5298.4	5293.5	1349.6476	134.2971	0.9404	47.9558	35.3846	0.6782	552.6901	537.148	3563	174	323.1683	117.8022	750	174
11.czi	2b0db9a4-3a23-4431-b0e7-e271df089bd7	Cell			CTX	Polygon	5224.2	5326.2	1625.843	146.0841	0.9574	48.639	42.2129	0.4771	335.2876	95.6524	685	189	283.9754	50.0456	633	189
11.czi	a35c622f-a7fe-4050-b4f1-451839b3e585	Cell			MB	Polygon	2518.9	1791.1	1283.6904	129.1525	0.9671	43.3355	37.9159	0.4773	323.6901	87.899	758	204	286.126	34.0253	402	204
11.czi	ff438664-4a39-4425-8a91-51f35b3a86e4	Cell			MB	Polygon	2212.5	2033.1	1282.0415	130.7072	0.943	45.6503	36.3227	0.6071	244.5051	62.6778	753	180	225.3838	17.6591	300	180
11.czi	c1651aba-2556-480e-901b-f243112a8f87	Cell			MB	Polygon	2012.4	2195.3	1438.6897	138.8244	0.9381	47.5538	39.6815	0.4612	303.764	52.7362	547	203	287.2473	45.7492	547	203
11.czi	174de1ae-bc8b-406e-b950-dc9aa0485fa9	Cell			MB	Polygon	1801.8	2192.7	1220.2067	126.8507	0.9529	42.9569	37.3696	0.4714	407.7706	143.9518	1236	192	364.5417	103.2254	1094	192
11.czi	a8521fca-1503-4211-82c8-48e5d0c5809b	Cell			MB	Polygon	1777.9	2254.1	1345.5252	131.9788	0.9707	43.4422	40.5048	0.3195	309.7517	79.3857	779	195	276.1757	35.3428	389	195
11.czi	3aebe7ac-add8-4ea0-aff4-17839a110abe	Cell			MB	Polygon	2330.6	2269.9	3127.192	215.8888	0.8431	73.7619	59.5953	0.6179	342.2285	108.3157	1292	186	279.135	60.6311	538	186
11.czi	b7b3da7c-098f-474a-b0f7-7a5c5a421b2d	Cell			MB	Polygon	2138.8	2332.9	1089.1169	126.8597	0.8504	46.7161	28.8144	0.7988	326.0938	115.4874	864	189	269.7979	48.097	469	189
11.czi	717831ca-1c69-4a48-870f-6dc52646406d	Cell			MB	Polygon	2162.4	2349.3	1417.2536	145.0355	0.8467	49.7336	38.2309	0.6482	342.5436	101.5823	735	190	288.962	62.8226	541	190
11.czi	6916f520-f208-430d-a392-c1b794894bbd	Cell			MB	Polygon	2079.5	2391.5	1785.789	162.0059	0.855	54.8806	43.4056	0.6141	286.818	88.9517	719	179	246.4586	31.5238	448	179
11.czi	d0ef183e-36e6-4d1a-bc8b-448abce56230	Cell			MB	Polygon	1796.7	2689	1530.2052	142.1129	0.9521	50.4138	39.8791	0.615	305.1066	66.4971	662	188	274.5455	35.1142	408	188
11.czi	6544c342-b211-44a3-af17-70ed16391487	Cell			MB	Polygon	3027	1503.5	1313.3712	130.1955	0.9737	42.6718	39.5839	0.3045	303.4912	86.3577	773	186	265.674	37.3754	374	186
11.czi	86a513e9-1964-41f7-845f-92e1af98db8f	Cell			MB	Polygon	3278.2	1879.8	1724.7787	152.8604	0.9276	54.988	40.2834	0.6876	291.0687	82.6955	739	171	250.5752	35.3309	389	171
11.czi	2bd0d2f4-45e7-43c0-997d-26163fec4138	Cell			MB	Polygon	3387.1	1943.4	1668.7151	155.923	0.8625	52.8921	42.8944	0.64	475.72	238.8342	1865	204	381.2351	98.9835	688	204
11.czi	0105ef32-d3d2-4791-b5af-ad88157897dd	Cell			MB	Polygon	3243.5	1952.1	1111.3775	120.2861	0.9653	40.7028	35.8976	0.4795	533.6607	289.0966	1698	171	438.2776	176.1678	1112	171
11.czi	71727ed8-4e09-49ef-b190-6b35067ff563	Cell			MB	Polygon	1800.8	2744.7	1420.5515	136.867	0.9529	45.3543	40.6898	0.3713	457.5745	155.302	1319	216	390.5926	65.4383	575	216
11.czi	064a4f76-6b93-4312-8008-760e117f5a7e	Cell			MB	Polygon	1991	2874.1	1803.9272	154.9646	0.944	51.242	46.6559	0.3338	368.7338	101.1934	726	205	312.0215	57.8158	463	205
11.czi	fcbdb0b5-eccf-4637-97f8-ab1855dead92	Cell			MB	Polygon	1592.2	2930.1	1433.7429	137.137	0.958	46.1868	39.4884	0.4439	278.7948	78.6973	842	174	247.5392	31.3049	356	174
11.czi	a1f65150-c323-451a-888f-c433eeb1955f	Cell			MB	Polygon	1654.4	3182.5	1437.8652	136.1317	0.975	44.7411	40.607	0.3872	1180.6434	243.379	1675	571	1067.2753	184.3305	1415	571
11.czi	05c06196-4e7d-484c-98d0-3433f2c10883	Cell			MB	Polygon	1816.5	3211.2	2384.3499	196.0637	0.7794	73.1672	43.8963	0.8334	314.4293	99.8176	2113	187	268.8701	32.8225	390	187
11.czi	9512b455-8586-4f3f-a1e5-0985233eff42	Cell			MB	Polygon	1896.5	3295.3	1598.6357	146.5968	0.9348	49.474	42.9113	0.5253	659.3088	272.6943	1530	245	517.4989	148.6527	1005	245
11.czi	5178316b-552a-4e42-853c-01891c85b00a	Cell			MB	Polygon	2097.5	3393.6	1810.5229	160.1118	0.8875	57.6932	37.2326	0.7647	502.1656	194.6305	1642	211	414.6386	104.1838	689	211
11.czi	a4842fbd-4f91-4fa7-99a0-f3527d579116	Cell			MB	Polygon	1706.9	3457.9	1926.7724	160.4848	0.9401	55.4767	47.228	0.4982	501.7482	188.6854	955	210	386.7595	101.7902	719	210
11.czi	7adbfa7c-e7ef-46b7-9ebc-5080d3f3d3f7	Cell			MB	Polygon	1657.8	3551.2	1479.9129	141.1212	0.9338	49.656	39.15	0.6253	355.0856	97.5709	819	202	310.3336	46.7043	452	202
11.czi	712bdd01-c36b-4fd8-a2b0-93a1b905b250	Cell			MB	Polygon	2451.8	3948.1	2236.7708	182.8731	0.8405	62.3572	49.4754	0.616	281.5292	63.1433	573	193	250.8603	32.9096	455	193
11.czi	7b349065-8cf5-47e5-8600-1a687eb9ea35	Cell			MB	Polygon	2518.1	3955	2127.1171	176.9755	0.8534	62.7727	42.3888	0.7518	285.7337	55.8601	530	186	258.1928	26.653	355	186
11.czi	b82ebf35-5c6a-4ffb-9fc5-5b60bcfd36e6	Cell			TH	Polygon	2474.2	2493.1	1226.8024	126.3282	0.966	43.0817	37.4656	0.4779	251.717	61.0477	650	180	228.9825	16.312	304	180
11.czi	09723278-8268-4a1a-ade1-dfebb7404118	Cell			TH	Polygon	2564	2553.8	1746.2148	155.1613	0.9115	55.7308	41.0914	0.7035	324.9254	64.2966	627	192	296.4786	38.6345	406	192
11.czi	2bc97136-94c2-4ede-a69e-89c878a952e9	Cell			TH	Polygon	2984.9	2643.4	1318.3179	135.5224	0.902	49.0321	36.6684	0.6746	262.1137	45.5493	428	188	249.4295	36.3316	393	188
11.czi	4c72dc8a-c1ac-4524-ae4d-8c5830e7ef23	Cell			TH	Polygon	2653.6	2804.6	1676.1353	148.9629	0.9492	51.726	42.5128	0.5466	384.9857	87.4984	770	215	341.0211	53.9511	483	215
11.czi	faaf6df8-ac72-4b69-be8e-dd36476f2d1f	Cell			TH	Polygon	3109.2	2868	1797.3315	159.7479	0.8851	58.1357	39.0946	0.7618	292.4051	79.553	630	183	251.3218	32.8809	384	183
11.czi	409303e4-aeb5-4834-8783-1643f071e972	Cell			TH	Polygon	2773.7	2924	1336.4561	131.6026	0.9697	45.2092	38.5233	0.5024	432.1882	233.3615	1339	191	319.4503	92.387	615	191
11.czi	2db2b6dc-bd60-4bf3-8fa8-a7379ecbceb7	Cell			TH	Polygon	2970.3	2941.1	1490.6309	139.0245	0.9692	45.9583	42.2808	0.2818	289.9071	50.2174	537	199	265.9526	26.99	360	199
11.czi	4f2fce5f-4b39-4726-9a55-27d80c6d3e07	Cell			TH	Polygon	2917	2967.2	2237.5953	179.6559	0.8712	60.8446	50.2346	0.5034	433.3511	151.9931	1196	200	347.2627	78.1335	572	200
11.czi	b28137db-8e10-4780-82c5-c876352ab3b0	Cell			TH	Polygon	2916.3	3033.6	2606.1307	205.7839	0.7734	74.7387	46.564	0.8215	424.6707	178.7726	1305	196	330.7025	80.7341	633	196
11.czi	87eb5b31-1ad7-4358-b32b-0b8f5406f853	Cell			TH	Polygon	4130.1	3043.3	2211.2124	182.553	0.8338	69.3893	40.2263	0.8225	520.4156	284.9227	8586	212	392.3233	220.2261	8586	212
11.czi	b8223191-a34c-48af-84ef-39364aacecda	Cell			TH	Polygon	2435.1	3054.8	1178.1591	125.3916	0.9416	42.3265	34.2492	0.5583	310.8083	86.8897	863	188	280.1612	45.3383	434	188
11.czi	b4354faf-a103-408d-8557-c71a3b2a7ed8	Cell			TH	Polygon	2439.5	3092.5	1620.8962	153.3575	0.8661	57.283	37.1254	0.7666	265.1921	62.4996	579	188	236.0285	16.7215	311	188
11.czi	b59f80c6-e28d-4d7f-96d5-d08f64cc893f	Cell			TH	Polygon	3985	3174.4	1695.9224	149.3751	0.9551	50.4055	44.5157	0.429	486.9699	199.5169	1442	195	385.7391	113.7344	721	195
11.czi	dd306cf0-c963-4c0b-af1d-3636849342e8	Cell			TH	Polygon	3133.6	3192.7	1918.5277	166.2049	0.8728	55.3534	47.0094	0.5673	332.126	124.6622	1093	171	278.1023	50.3949	420	171
11.czi	28ebe6bf-7103-4e62-93b8-d634fabc8d4e	Cell			TH	Polygon	3046.2	3218.7	1941.6127	167.8694	0.8658	62.7109	38.1714	0.8052	300.3052	84.3836	615	184	253.8183	31.0431	378	184
11.czi	5c09502a-fb4d-4933-b89a-b36e38f45ff2	Cell			TH	Polygon	2387.2	3240.4	1353.7699	133.3623	0.9565	44.757	39.1041	0.4466	625.5666	346.6006	2676	212	481.4328	162.1765	994	212
11.czi	04cfcb49-31db-403f-b162-e01ce51ad95a	Cell			TH	Polygon	3373.2	3249.6	1177.3346	123.115	0.9761	41.3523	37.5542	0.3678	253.1948	57.5418	533	184	230.99	14.8906	275	184
11.czi	5bc12b5e-f99b-416a-9f34-90c892fd51a3	Cell			TH	Polygon	3489.7	3263.5	1211.1376	125.2115	0.9708	41.0056	38.4473	0.3348	262.8219	58.4162	490	196	238.6362	16.277	296	196
11.czi	b7025a15-d109-4a42-a177-e6c833d41588	Cell			TH	Polygon	2758.9	3349.6	1930.8947	160.3951	0.9432	56.3024	45.1035	0.5937	395.5983	91.9828	796	209	347.3665	54.3295	507	209
11.czi	ca6e7f1a-1833-4557-9dfd-387460ae7066	Cell			TH	Polygon	2954.7	3379.1	2213.6858	187.3877	0.7922	71.1184	43.3403	0.8079	280.0737	94.1032	818	176	234.3391	21.1388	371	176
11.czi	e7f4a200-30a4-46b7-8ad9-25634dc9d1da	Cell			TH	Polygon	3973.1	3412.5	1328.2115	131.5219	0.9649	43.8279	39.0146	0.449	350.5325	91.2893	944	212	316.9027	42.5404	493	212
11.czi	2b00583f-eac5-4b45-ae43-d3897ec6165a	Cell			TH	Polygon	3937	3450	1112.2019	119.5409	0.978	39.4871	36.6188	0.2812	296.3464	160.6009	1216	178	240.9771	24.3145	328	178
11.czi	5440382b-d5fd-4a8b-802e-0b1eed3dc4d6	Cell			TH	Polygon	3704.6	3473	1294.4085	130.1935	0.9596	44.3961	38.5058	0.5115	256.1412	48.0043	456	189	235.5877	15.7586	296	189
11.czi	840f187c-5a12-4ca6-a3db-52fa90e34bec	Cell			TH	Polygon	3156.1	3501.7	2167.5159	177.9155	0.8605	66.4059	41.8628	0.8001	327.6993	83.4885	707	193	282.4786	46.9121	414	193
11.czi	78a7fabc-d6d7-4f98-9128-cad675659dec	Cell			TH	Polygon	3786.1	3519.5	1172.3878	123.1122	0.972	40.4737	37.5966	0.2851	252.1517	57.9218	525	182	229.3164	15.1071	285	182
11.czi	0e5a3fa7-e93d-4093-84cd-58232eb8c403	Cell			TH	Polygon	2693.8	3531	1305.1265	137.4451	0.8682	48.7482	34.0083	0.7259	335.529	81.9041	701	185	295.2548	51.3354	465	185
11.czi	9d98ca92-58f9-4817-b4f7-2a7ede8b5458	Cell			TH	Polygon	2721.6	3552.4	1808.874	171.5627	0.7723	70.1318	36.352	0.8653	320.6662	85.8471	699	185	276.0374	48.1056	473	185
11.czi	5d79083e-c198-445e-948a-788d615d0ecb	Cell			TH	Polygon	4155.9	3582.5	1829.4856	162.4224	0.8715	58.2002	40.6852	0.7546	271.4187	55.4708	589	174	246.3249	25.7569	349	174
11.czi	0a44821c-2542-4b0c-978e-0f4034dfdff2	Cell			TH	Polygon	3838.3	3613.2	2500.5993	193.0466	0.8432	68.8466	48.7961	0.7064	295.4987	77.4018	620	186	256.7326	29.37	375	186
11.czi	6b883b92-e569-42af-a790-f15b0d7f6371	Cell			TH	Polygon	3707.4	3638.6	1164.9676	122.5151	0.9753	41.5123	35.9551	0.4476	357.9378	247.7182	1368	200	255.0721	26.5281	423	200
11.czi	3ff4cbfd-8908-4e62-8c12-f27d91302fff	Cell			TH	Polygon	2961.6	3673.6	1310.8978	130.7357	0.9638	44.0235	38.7831	0.4843	610.8518	271.9839	2034	221	496.2826	125.811	824	221
11.czi	9ac7affc-430f-45de-8ce1-7e8471f12612	Cell			TH	Polygon	3426.5	3718.8	1277.9192	128.5343	0.972	42.0426	38.3806	0.3044	259.7101	54.5256	498	186	234.424	15.026	297	186
11.czi	0ac73f73-af1e-4158-9c4a-e1ef49810c5f	Cell			TH	Polygon	3611.6	3734.7	1244.1162	127.0871	0.968	44.2093	37.3586	0.4939	394.2958	265.7012	3088	187	273.0721	93.0126	3088	187
11.czi	b37b4176-c603-424e-8372-8114d1a0ef31	Cell			TH	Polygon	3421.2	3860.3	1198.7707	124.2225	0.9762	40.3559	38.329	0.3031	272.6158	92.9625	670	178	233.8161	17.28	314	178
11.czi	eab48d4c-ee46-4eaa-b951-3006bfff1687	Cell			TH	Polygon	2681.6	3870.6	1761.8796	154.0815	0.9326	52.0208	44.0424	0.525	358.3837	87.1988	796	202	315.1154	53.3348	508	202
11.czi	bc0f1123-4cf0-431c-a732-d9ecc539b31e	Cell			TH	Polygon	3374.1	3882.3	1462.5991	138.1861	0.9625	47.2276	39.3889	0.5428	274.5259	58.9003	543	179	244.9572	25.8368	369	179
11.czi	bfb9f5c7-b317-4fbc-825b-a7a4a9a8edec	Cell			TH	Polygon	3497.7	3890.9	1395.8176	136.2827	0.9444	47.2827	38.478	0.5789	461.1085	151.0282	1365	206	402.8855	68.2489	578	206
11.czi	f755e6de-4f6a-43c6-9193-9a0cb9003e6d	Cell			TH	Polygon	2886.7	3928.9	1395.8176	135.4987	0.9554	47.3427	37.8793	0.595	313.7789	104.1868	1157	198	274.6218	39.287	417	198
11.czi	c0432a5b-69af-40dc-9855-24f23bebca94	Cell			TH	Polygon	3488.1	4038	1185.5792	123.4562	0.9775	40.4651	38.1371	0.2732	1094.3056	538.3846	4737	295	909.7209	190.311	1456	295
11.czi	21120ce4-e031-4059-aa8c-e77625e4df7d	Cell			HY	Polygon	2154.7	833.76	1924.299	166.8232	0.8689	61.3246	40.6213	0.7591	444.344	196.2151	1422	199	344.6178	89.1878	637	199
11.czi	9b6a7ac2-0803-4464-8edc-cc6027f2525c	Cell			HY	Polygon	2273.4	840.27	1598.6357	147.0169	0.9294	51.8179	40.3881	0.6449	342.6857	125.6322	1017	194	276.7523	55.8479	1017	194
11.czi	2174dde3-4d2e-48b2-a74a-c9398f694fe6	Cell			HY	Polygon	2338.8	876.54	1432.9184	137.9074	0.9468	46.9373	38.5928	0.549	294.3013	84.2487	618	185	251.6111	29.1727	376	185
11.czi	317b5077-7282-4c59-a61c-cd420553b45d	Cell			HY	Polygon	2484.5	900.62	1440.3386	139.0757	0.9358	48.8606	37.8257	0.6432	598.0697	337.0048	2260	198	434.4821	151.3483	880	198
11.czi	9e20b728-b0c3-4994-b789-253fdf2b9224	Cell			HY	Polygon	2383.3	929.82	1468.3704	139.5474	0.9476	48.6792	39.2128	0.593	328.1331	111.6338	816	189	270.4091	41.7972	439	189
11.czi	bb8bb3d2-c968-4e8c-acc9-72c68e3ece02	Cell			HY	Polygon	2218.5	974.23	2009.2188	168.3251	0.8911	57.9231	42.5804	0.6852	500.9031	215.7082	1468	206	389.67	117.2612	739	206
11.czi	9e66803f-f375-4d1f-bafe-177092d7a6af	Cell			HY	Polygon	2348	992.96	1748.6881	157.3737	0.8873	56.8604	39.3136	0.7503	447.413	224.4848	1484	201	329.4469	86.9414	584	201
11.czi	a339e4b5-7c77-4bbf-bf01-348953d12179	Cell			HY	Polygon	2709.3	996.29	1672.013	155.0886	0.8736	58.6814	37.4057	0.7781	318.8451	78.1817	555	191	285.7987	55.7643	481	191
11.czi	cf9c7078-b3b3-4c51-8c26-3fd104cdb75d	Cell			HY	Polygon	2525.1	1046.5	1555.7636	143.2277	0.953	50.3881	39.4122	0.6298	346.1907	82.2348	597	200	302.9829	45.8331	428	200
11.czi	4714df2a-9c7f-4f2a-ad65-9d27f7f1c5b7	Cell			HY	Polygon	2066	1076.9	1759.4062	157.3973	0.8924	58.0946	39.8375	0.7416	422.4139	190.3941	1404	205	331.3505	77.3433	691	205
11.czi	a5b3e620-2132-4d77-b460-22dd47fb9ec2	Cell			HY	Polygon	2645.6	1077.5	1234.2226	126.1497	0.9746	40.7779	38.8218	0.2056	431.2592	189.2333	1435	194	354.9188	95.5105	603	194
11.czi	6d391ff8-9e29-417e-917a-cc7cff2d4581	Cell			HY	Polygon	2678.4	1122.9	1170.7389	122.7679	0.9761	41.8173	36.3494	0.4745	293.6106	159.0144	1025	179	228.5689	20.5596	329	179
11.czi	05335d0c-6338-4c74-92d1-b2a28774cd91	Cell			HY	Polygon	2337.2	1208	1293.584	129.616	0.9676	43.6319	36.9524	0.5133	440.5764	187.9181	1612	210	363.1891	73.073	571	210
11.czi	2fa12668-9908-401b-b2de-1dc14ad29e7e	Cell			HY	Polygon	2275.9	1556.2	1146.005	123.8038	0.9396	43.744	33.425	0.6454	250.0725	45.3333	499	179	236.7694	28.3166	444	179
11.czi	ab8d5e56-3446-4a73-8f51-4d923200c935	Cell			HY	Polygon	1742.5	2027.9	1953.1552	166.9922	0.8801	62.6011	41.6452	0.7534	248.3405	44.9024	499	172	228.1298	18.7008	289	172
11.czi	251c5328-2b55-4c78-942e-3cdefbd4f2bc	Cell			HY	Polygon	3123	2467.1	2534.4023	196.7088	0.8231	72.8143	44.0071	0.802	398.9115	95.8071	754	191	355.3335	78.1345	583	191
11.czi	8bd2ae90-a720-4c1e-aabe-94a93bec83de	Cell			HY	Polygon	3584.6	2683.6	1558.237	144.7632	0.9344	47.8725	42.1905	0.4616	411.2845	160.7841	1450	219	341.2875	67.7323	550	219
11.czi	64b22af7-aa01-4ca2-845d-a4ee276676f1	Cell			HY	Polygon	3732.8	2715.3	1267.2012	127.6688	0.977	42.2897	38.7408	0.3455	662.2976	396.6143	2714	206	503.3198	184.6058	926	206
11.czi	09c1cdbe-e402-420c-a8f5-43ad7262b679	Cell			HY	Polygon	3556.7	2781.8	1747.8637	155.0983	0.9131	57.2013	38.366	0.7426	322.635	89.4062	899	195	277.8258	39.8186	436	195
11.czi	8dacbe10-37d5-435f-8d57-d69110bec56e	Cell			HY	Polygon	3620.7	2874.8	1517.0138	143.1003	0.9309	47.9385	42.4006	0.4261	427.7272	145.2767	1240	202	362.3271	72.9692	564	202
12.czi	3768c237-c2a1-4203-99e4-5b7f3aa5af40	Cell			TH	Polygon	3163.5	2888.9	1475.7906	140.7856	0.9357	49.8867	39.4604	0.6076	282.6438	71.221	828	180	257.4732	29.8678	360	180
12.czi	5f9f52a2-9252-47a2-8b22-e764e9bd5793	Cell			TH	Polygon	2794.2	2892.4	1896.2672	169.874	0.8258	59.4259	42.9997	0.7578	322.6379	111.2343	1201	187	281.7292	57.8015	1201	187
12.czi	70dc7349-49d9-4f5a-be07-e1fbd05bd63e	Cell			TH	Polygon	2740.9	2915	2104.0321	177.9058	0.8354	62.0713	47.2277	0.6803	309.1854	77.9191	787	195	276.0438	44.2756	426	195
12.czi	4f12fb4c-3321-4bba-9fdd-c670ee556249	Cell			TH	Polygon	3447.1	2914	1211.9621	127.9527	0.9303	46.4604	33.305	0.6754	294.6277	99.9645	770	198	257.7587	58.6307	645	198
12.czi	cfc23688-7e3c-4515-981c-3b521660db43	Cell			TH	Polygon	3039.8	2938.3	1460.9502	138.7599	0.9535	48.5994	38.3858	0.6227	299.2458	72.0126	825	188	270.307	28.6358	366	188
12.czi	7622a011-8203-4117-9e88-6617389f8614	Cell			TH	Polygon	2742.3	2970.7	1302.6531	129.8507	0.9708	42.9388	39.3321	0.3515	520.0987	215.0739	1459	204	432.1617	122.6866	724	204
12.czi	57bb9b08-546c-494d-9c6a-e1bc04143423	Cell			TH	Polygon	4071.6	3074.1	2032.3038	171.0563	0.8728	58.1757	44.6111	0.652	461.2792	199.2043	1626	206	370.3581	89.4609	647	206
12.czi	80c94f7b-5950-4681-92df-79f187d79ca5	Cell			TH	Polygon	3380.6	3161.5	2139.4841	174.6751	0.8812	62.3909	42.5077	0.7487	444.6903	126.3078	821	195	376.7338	89.9518	613	195
12.czi	89d21cd0-02fd-439e-a459-1131553009e3	Cell			TH	Polygon	3313.9	3164.8	1693.4491	149.7919	0.9484	50.185	42.4161	0.5044	348.4462	86.7234	828	211	304.8383	42.4679	444	211
12.czi	6731c5e6-206c-4904-a7ed-10b650990de7	Cell			TH	Polygon	2804.6	3271.8	1933.3681	174.2456	0.8002	64.6259	41.6466	0.7929	524.8141	237.9586	2260	219	431.148	94.1752	808	219
12.czi	f86d4587-d936-430c-8c3b-0c296df488db	Cell			TH	Polygon	4005.3	3318.8	2530.28	199.3858	0.7998	67.1784	51.8705	0.6733	417.8856	180.319	1168	198	316.6971	81.1552	656	198
12.czi	685781cb-72d7-4134-8768-cdf10cbdd008	Cell			TH	Polygon	3673.5	3463.3	2032.3038	176.1383	0.8232	67.7748	37.7957	0.8332	566.0069	351.2019	3491	191	440.5347	131.0691	980	191
12.czi	2f724321-e99a-4de0-847c-9229930f72d3	Cell			TH	Polygon	3931	3491.3	1220.2067	125.5037	0.9735	40.5088	38.5232	0.1924	278.0047	77.6526	786	188	247.6158	21.5539	322	188
12.czi	401224a7-ef34-4aef-9c1e-e425817cafc8	Cell			TH	Polygon	3523.9	3525.7	1824.5388	161.994	0.8737	59.3994	39.4756	0.752	457.7637	174.9424	1289	206	375.3683	83.7722	654	206
12.czi	7b5a4d67-02f4-445f-a726-68d0c2185f93	Cell			TH	Polygon	3782.9	3549.7	1231.7492	126.6145	0.9655	43.7371	35.8644	0.5492	299.6227	128.4724	1401	179	262.5432	38.3429	399	179
12.czi	f9a7caa8-de71-4d76-a231-f512190fc847	Cell			TH	Polygon	3950	3558.4	1172.3878	123.2052	0.9706	40.2805	37.7428	0.3039	249.3305	49.3531	488	181	231.0719	15.9409	320	181
12.czi	307937b9-378f-4351-a847-4d71011729d5	Cell			TH	Polygon	3700.3	3666.3	3181.6066	243.2799	0.6755	99.1558	39.3139	0.9276	357.7014	129.7238	2028	197	291.3182	59.7426	556	197
