Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: AF594 mean	Cell: AF594 std dev	Cell: AF594 max	Cell: AF594 min	Cytoplasm: AF594 mean	Cytoplasm: AF594 std dev	Cytoplasm: AF594 max	Cytoplasm: AF594 min
9.czi	59dd1ea8-03c9-4092-bc50-10073d1b4a97	Cell			CTX	Polygon	6284.3	3880.7	2456.0783	200.5057	0.7677	73.9023	42.2471	0.8544	511.1852	201.9315	1483	216	408.6316	113.8897	812	216
9.czi	f4e2d8a5-022a-492e-b2c4-f94358b6d57c	Cell			CTX	Polygon	5912.7	3912.8	1554.1146	144.3021	0.9379	52.7536	37.1804	0.7021	448.0228	122.7585	1039	231	395.2237	63.343	570	231
9.czi	b3532cc6-35cf-42d0-a97b-688d46534b51	Cell			CTX	Polygon	6169.2	3929	1179.808	123.3569	0.9743	40.4603	38.212	0.2212	836.901	279.9588	2251	358	731.598	130.5022	1105	358
9.czi	aa762591-f75e-4dd7-b427-c6e3777c8d2b	Cell			CTX	Polygon	6263.8	3968.8	1657.1726	151.5234	0.907	54.931	37.5699	0.7332	448.1596	170.3051	1513	215	369.1341	87.0809	603	215
9.czi	59575f22-80e2-403f-9884-0ebe6bd47e4d	Cell			CTX	Polygon	5870.5	3965.6	1445.2854	137.8227	0.9561	46.7156	39.8692	0.5114	420.8599	133.5535	1044	209	365.756	88.3396	666	209
9.czi	a410cd14-9fa9-4302-b8d6-c2555ae9fe39	Cell			CTX	Polygon	6198.7	3966.5	1509.5936	144.1542	0.9129	52.333	38.1706	0.6919	1100.7289	440.5494	3530	409	925.3485	179.9252	1383	409
9.czi	7c927b5d-fc20-4751-ab54-226c2a234bcc	Cell			CTX	Polygon	5989	3970.3	1487.3331	139.1158	0.9658	45.1851	42.1659	0.3001	458.169	111.6872	949	229	410.6423	75.5242	583	229
9.czi	d185a585-69da-4312-b674-8dcf058bc822	Cell			CTX	Polygon	5488.8	3979.7	1404.8867	136.392	0.949	48.5712	38.0964	0.598	378.2129	66.3857	699	237	357.3092	54.7549	522	237
9.czi	3823462c-85b5-4fc8-8b23-6ba37d030f34	Cell			CTX	Polygon	6035.9	3992.5	1436.2163	138.2568	0.9442	48.761	38.7103	0.603	562.1469	174.9483	1325	233	488.0555	107.5106	761	233
9.czi	e534bb59-0b47-415b-a9dd-08384e9343a9	Cell			CTX	Polygon	5381.5	3997.9	1712.4117	155.126	0.8942	59.0044	37.0237	0.7858	411.3491	103.9905	908	217	363.2255	64.0332	525	217
9.czi	f4bf84b9-cdc6-4072-bbf1-c244bc99d0cc	Cell			CTX	Polygon	5673.9	4016.1	2251.6112	178.1385	0.8916	62.951	49.3314	0.5714	969.9773	506.2888	3490	250	724.8191	294.606	1646	250
9.czi	8d4fd054-8e48-426d-9aee-783e600cee4e	Cell			CTX	Polygon	5792.8	4022.1	1491.4554	140.685	0.9469	48.6358	40.791	0.5468	319.8575	42.5895	484	216	306.5196	35.293	444	216
9.czi	dc1d43d0-36e3-421d-a4f2-173360536c10	Cell			CTX	Polygon	6171.2	4036.1	2779.2681	218.0151	0.7348	76.774	50.8937	0.7731	728.3684	318.1639	1842	227	582.8678	202.7016	1078	227
9.czi	3ad3e836-cf4e-4152-9e4d-d2ab00977f50	Cell			CTX	Polygon	5995.2	4021.7	1163.3187	122.2673	0.9779	40.4536	37.7645	0.2935	295.0934	70.0725	614	208	269.5974	27.3848	396	208
9.czi	82941dc9-e372-4e7b-b42e-6b63757e6d73	Cell			CTX	Polygon	6126.9	4038	1408.1845	140.2403	0.8998	51.7016	36.546	0.7138	736.1419	252.6766	1917	323	638.0056	155.6217	1083	323
9.czi	a90130db-37dd-4b14-9d32-92ad552dffbf	Cell			CTX	Polygon	5513.7	4059.9	1729.7255	152.3222	0.9368	52.929	41.7246	0.6045	443.3267	124.3571	991	220	379.0102	69.9587	605	220
9.czi	9d92b0fe-c7d3-46e9-8b78-b392c43ec6c8	Cell			CTX	Polygon	5702.8	4057.4	1225.1535	128.1141	0.938	43.6734	33.8892	0.6232	399.5094	100.7222	770	234	360.6889	63.4635	567	234
9.czi	dbca44c3-9324-4236-9250-30825bcf2aff	Cell			CTX	Polygon	5664.1	4063.1	1502.1734	144.7157	0.9014	49.2838	38.5866	0.6301	657.138	349.9836	2406	228	486.332	178.9145	961	228
9.czi	4426ac78-300e-4e88-9ab6-f8a231f7f986	Cell			CTX	Polygon	5428.2	4078.7	1892.9693	162.8368	0.8971	55.0811	46.3631	0.5354	848.2542	398.2082	2752	228	674.0284	225.1587	1277	228
9.czi	1f1de9d8-534a-42d7-aa3d-459fa1d4db66	Cell			CTX	Polygon	6352.8	4103.6	1525.2584	141.9278	0.9515	50.4005	39.4807	0.6112	333.9611	89.1361	699	195	288.113	40.85	442	195
9.czi	7f93ceea-93b6-40fd-b254-f3c7a4eb6ea6	Cell			CTX	Polygon	6145.6	4113.1	1193.8239	124.1304	0.9736	41.4127	37.2391	0.4041	553.4083	117.896	966	265	514.9414	85.3974	768	265
9.czi	4d301116-29e4-4fdc-a04d-706e7881cc77	Cell			CTX	Polygon	5894.9	4131.1	2291.1855	181.5582	0.8735	68.7269	44.8626	0.7652	325.435	62.5674	524	200	294.2279	43.4706	443	200
9.czi	714e298c-7d35-4aba-94b6-f1993f147a92	Cell			CTX	Polygon	5378.6	4144.6	1911.1076	171.263	0.8188	67.3864	36.383	0.8437	542.7659	192.3142	1590	244	464.1642	91.6378	809	244
9.czi	e9f1d0fb-2214-4ddd-81e4-32532448866b	Cell			CTX	Polygon	5694	4149.4	1565.6571	148.1205	0.8968	50.7154	41.0771	0.5972	602.93	207.2158	1911	252	525.7199	113.7882	834	252
9.czi	d9c9be3d-7453-4e95-ab05-1d5f554116b8	Cell			CTX	Polygon	5622.3	4156.5	1333.1583	132.4741	0.9546	44.57	39.2534	0.4435	462.5791	115.8299	1240	302	423.5194	44.8481	555	302
9.czi	9e50f3c3-fdb0-44ad-8ff3-0019e845233b	Cell			CTX	Polygon	6020.4	4162.1	1534.3275	146.6168	0.8969	52.4735	39.0155	0.6962	1060.5105	382.2999	2991	461	901.8661	171.9793	1413	461
9.czi	6ec87f42-0461-4391-a9ac-31017c520c75	Cell			CTX	Polygon	6133	4178.7	1947.384	170.1248	0.8455	55.0881	49.373	0.3838	770.7083	317.3249	2501	226	635.1552	201.2141	1094	226
9.czi	f475d153-d82a-4360-979d-3598c4250833	Cell			CTX	Polygon	5525	4189.6	1580.4975	147.0434	0.9186	50.8318	42.2614	0.5614	332.4969	73.8497	582	213	297.2708	40.574	428	213
9.czi	fff7fa5f-8a18-49ec-9f91-4a85715f007a	Cell			CTX	Polygon	5947.7	4198	2831.2094	200.3771	0.8861	66.7376	55.6931	0.514	448.7267	83.9344	822	229	404.1337	59.7068	569	229
9.czi	60403068-4058-4722-b225-fa8829f774c1	Cell			CTX	Polygon	5874.9	4192.6	1847.6238	164.3324	0.8598	60.2664	40.1678	0.7679	284.9134	71.7186	888	202	253.1629	19.804	371	202
9.czi	d751e351-8772-4fcd-8edb-393cc1785d8e	Cell			CTX	Polygon	6048.7	4201.9	1447.7588	139.5969	0.9336	49.5342	39.7137	0.5916	460.1064	102.1723	823	250	415.907	70.0717	675	250
9.czi	0f17ce71-a667-4f87-8d5e-17bc91c7c1da	Cell			CTX	Polygon	5745.1	4203.6	1415.6047	135.5281	0.9685	44.3987	41.3773	0.3519	621.9203	219.4984	1357	218	519.7926	141.1068	812	218
9.czi	db7bca7b-e4fb-4f51-82ed-bce3d235d3a0	Cell			CTX	Polygon	6236.9	4209.5	1134.4625	122.3314	0.9526	42.5037	35.2818	0.56	267.6514	66.0511	798	202	253.6963	41.5088	589	202
9.czi	7784be7b-b6e3-4e5c-8373-4650ee6c011f	Cell			CTX	Polygon	5821.1	4210.3	1431.2695	136.3801	0.967	47.1594	39.7717	0.5312	377.4435	64.7153	683	223	351.8403	38.3556	459	223
9.czi	02d34308-ef45-45b5-9311-ebe519fdd326	Cell			CTX	Polygon	6120.5	4216.4	1216.9089	127.3616	0.9427	44.7881	35.8982	0.6043	587.4395	168.8512	1453	242	529.3082	96.0183	770	242
9.czi	410b105b-7dd2-44e3-9896-87c3ee4eb61c	Cell			CTX	Polygon	5403.7	4253.9	2150.2021	177.5351	0.8573	60.9185	49.2254	0.6074	299.6609	67.6055	704	207	265.0235	28.5647	408	207
9.czi	e309e191-a390-4020-a197-516beb36cd89	Cell			CTX	Polygon	6124.6	4258.3	1345.5252	132.274	0.9664	44.9605	38.0701	0.505	516.7574	203.3213	1431	222	427.7204	96.5949	701	222
9.czi	540c114d-f7bb-4a6a-80e2-8b4b048085cb	Cell			CTX	Polygon	5781.8	4257.8	1181.4569	124.142	0.9634	41.5252	36.7366	0.4468	360.8298	252.6486	9572	227	338.3189	280.1319	9572	227
9.czi	1fd70755-3975-46f5-a349-233566d4ea16	Cell			CTX	Polygon	5904.1	4275	1903.6874	165.0336	0.8783	62.2577	38.5842	0.7808	435.846	93.3077	1013	242	394.8794	56.9443	551	242
9.czi	83da4cf2-c94c-43a2-b25d-95063fd59d6d	Cell			CTX	Polygon	5317.7	4292.3	2207.0901	180.5679	0.8506	67.8522	40.2484	0.8065	308.9021	57.6691	581	205	281.4653	38.7542	445	205
9.czi	0f575f8a-91f2-445c-aac0-41d7b844ddea	Cell			CTX	Polygon	5463.7	4288.6	1795.6826	160.9408	0.8712	59.5382	38.4615	0.7696	395.9601	71.9907	699	249	366.391	50.8314	559	249
9.czi	5a7fe08b-52c7-4c71-8425-3d63e1b6eb00	Cell			CTX	Polygon	5506.1	4290.5	1683.5555	151.1457	0.9261	55.4309	39.3869	0.7115	426.2055	131.2868	1091	207	363.9424	61.5044	534	207
9.czi	c4585b8e-0aec-4620-813e-a422c5fd04f5	Cell			CTX	Polygon	6040.7	4296.2	1479.9129	137.9584	0.9771	45.8452	41.8858	0.3082	389.0122	97.9799	704	221	339.1407	57.8921	520	221
9.czi	283e0897-e9dd-40e8-b5ae-0085adf9e4f7	Cell			CTX	Polygon	5752.1	4316.2	1689.3267	154.9127	0.8846	52.5319	43.8905	0.5172	583.5802	175.4846	1658	238	512.0277	104.8285	806	238
9.czi	245d019d-85a6-40e7-8b7c-f4757d88170f	Cell			CTX	Polygon	5553	4328.4	1655.5237	167.2888	0.7434	63.0788	38.6673	0.843	372.0994	85.764	638	218	330.5994	64.3206	512	218
9.czi	b2558881-b667-4706-b57a-09d817eee354	Cell			CTX	Polygon	5684.2	4338.8	2575.6255	204.9223	0.7708	79.3648	42.1541	0.8721	432.6423	125.0187	1016	196	363.7748	74.0555	658	196
9.czi	cba64e32-ecec-430e-96e4-9543f2529384	Cell			CTX	Polygon	6261.6	4337.4	1328.2115	132.3036	0.9535	46.4358	37.2391	0.5776	615.7565	217.1912	2046	244	538.4308	104.364	801	244
9.czi	1c57c398-724a-425a-acd3-24e6eb580e72	Cell			CTX	Polygon	5531.2	4354.4	2077.6493	195.1022	0.6859	71.5523	38.7991	0.869	425.9244	82.6457	829	230	386.5518	59.4676	623	230
9.czi	0c1a0451-77bf-42b9-9e16-16a1e739f607	Cell			CTX	Polygon	5735.5	4352.2	1727.2521	157.386	0.8763	55.8101	38.5232	0.7444	486.8168	139.8049	989	216	427.3034	101.9687	801	216
9.czi	aa02bad6-79a5-4f72-b398-19455126ba64	Cell			CTX	Polygon	6005.4	4346.2	1177.3346	123.1887	0.9749	40.8345	37.0328	0.3256	483.4909	130.7463	1163	238	436.5312	93.9838	671	238
9.czi	31b1d233-3426-496b-b4cf-23d2fcbd7a33	Cell			CTX	Polygon	5614.6	4384.9	2566.5564	201.6394	0.7932	72.4994	47.6412	0.7904	398.5157	99.1025	754	206	343.4495	61.9319	517	206
9.czi	0011c26e-84b3-4228-8958-9522a7ba9e05	Cell			CTX	Polygon	6030.1	4379.7	1475.7906	142.6409	0.9115	52.4536	37.3299	0.7049	624.7553	180.9228	1683	283	548.9674	116.8758	848	283
9.czi	4681d30b-3d9c-44fd-87a4-8c97acae18cb	Cell			CTX	Polygon	5269	4401.3	1968.82	169.2393	0.8638	60.9779	45.2234	0.6825	377.1265	141.0291	1011	184	303.4674	64.4814	507	184
9.czi	1a0a0417-f952-4e5c-aad4-4e29d280d258	Cell			CTX	Polygon	6089.3	4395.4	1144.356	121.5842	0.9728	40.3596	37.2391	0.3545	565.6367	162.3495	1093	237	504.6763	111.4741	803	237
9.czi	9db699d2-afbb-4e38-9e06-66f1cc83c086	Cell			CTX	Polygon	5347.6	4404.1	1775.8955	158.2917	0.8907	56.5615	41.7394	0.6904	402.319	98.9914	847	219	360.4008	74.777	559	219
9.czi	e81851c5-1149-4044-a489-57a3d0c8fd98	Cell			CTX	Polygon	5915.7	4410.5	1913.5809	167.0505	0.8617	62.2014	41.5609	0.7583	420.4735	109.7082	1076	214	374.7615	66.3617	558	214
9.czi	e98a1775-449f-4f08-8890-35e162150426	Cell			CTX	Polygon	5487.1	4414.1	1324.9136	130.6785	0.975	42.5228	40.3427	0.2311	597.4718	184.1376	1885	340	533.3775	61.4761	774	340
9.czi	ead63369-5511-4f47-95c2-49e8ac461ea2	Cell			CTX	Polygon	6061	4423.9	1950.6818	170.066	0.8475	55.156	48.6207	0.4668	757.0338	358.6566	2965	237	590.3787	185.2791	1053	237
9.czi	71d70c02-fd4f-40be-a158-c4f1d1e66096	Cell			CTX	Polygon	5239.5	4453.5	1394.9931	137.1549	0.9319	47.5526	39.7037	0.5258	409.2437	126.743	1005	220	358.6967	64.295	619	220
9.czi	7eca0f5b-6c3a-448f-8615-c89fb1600343	Cell			CTX	Polygon	6095.5	4463.1	1583.7953	145.4753	0.9404	50.4949	38.6913	0.6347	948.6897	362.594	2947	304	801.1034	232.931	1725	304
9.czi	fb2567df-5f9f-40eb-af68-3e2bdc822f74	Cell			CTX	Polygon	6323.1	4468.9	1662.1194	152.1872	0.9018	54.0806	38.7378	0.7113	619.0179	224.8971	1963	244	535.1036	97.1155	773	244
9.czi	2407cdbc-d10f-4967-aa73-c8996633d708	Cell			CTX	Polygon	5807.7	4469.8	3111.5271	236.0949	0.7015	84.9795	49.953	0.8437	463.5003	93.9286	845	241	418.9894	69.0386	731	241
9.czi	1b793109-82ca-4316-9c73-33f9962a95b2	Cell			CTX	Polygon	5480.4	4479.7	1656.3482	147.8302	0.9524	49.6233	44.3228	0.4351	398.1153	71.9213	721	235	369.5726	58.129	560	235
9.czi	a59ae3ba-9116-4804-8dd0-8a45e7d50065	Cell			CTX	Polygon	5206.8	4484	1847.6238	157.7429	0.9331	51.7533	45.9333	0.3655	385.4931	94.2475	721	212	333.4145	52.6252	543	212
9.czi	f172e17d-5a1c-48e8-a244-3054fd54e113	Cell			CTX	Polygon	5648.5	4496.6	1428.7961	136.7187	0.9606	46.9498	37.7069	0.5905	494.3516	124.7464	1101	272	444.275	58.276	627	272
9.czi	e8a220aa-36a8-439c-a1d7-393f0a013cf6	Cell			CTX	Polygon	6167.7	4521.5	1737.1456	154.3151	0.9167	55.6778	39.7949	0.6973	346.0024	69.1314	765	210	318.7402	48.2697	473	210
9.czi	6f60eee5-c6f2-48a6-8a0d-c953084df6a5	Cell			CTX	Polygon	5213.8	4532.9	2519.562	194.4927	0.837	66.6747	53.0643	0.6562	510.1044	177.4507	1061	211	409.0558	114.8284	747	211
9.czi	7850fab0-81d0-432f-8fb7-1456afc218ef	Cell			CTX	Polygon	5666.6	4543.3	2950.7567	205.0465	0.8819	67.6677	57.4149	0.4158	341.9891	86.621	646	204	292.5914	43.7754	459	204
9.czi	200a9aca-c30b-4a6c-83d5-fdd033cf27a3	Cell			CTX	Polygon	6100.5	4532.9	1574.7262	146.2258	0.9255	53.265	36.7531	0.7227	549.6796	219.213	1373	206	454.0759	136.1235	744	206
9.czi	fef3909b-4176-47c9-98bd-7e49ff5a3805	Cell			CTX	Polygon	5394	4558.7	1354.5944	134.2449	0.9445	45.4241	37.8427	0.5509	409.5003	96.2905	944	241	373.3971	45.0433	502	241
9.czi	99565b81-9d44-4f81-81a7-017bb3904d95	Cell			CTX	Polygon	5150.9	4574.4	1942.4372	166.8763	0.8765	59.8518	40.7128	0.739	296.8243	73.6319	614	199	257.6663	25.6247	370	199
9.czi	e21721ee-10b1-4bc1-b4b5-6e82df129134	Cell			CTX	Polygon	5941.8	4594.4	1597.8112	148.1401	0.9149	51.9799	40.2916	0.6453	677.9453	232.7381	2036	241	576.4442	150.2983	1039	241
9.czi	7b0a4079-7c1a-40f3-afcf-3b9470f044c0	Cell			CTX	Polygon	6150.2	4591.8	1371.0836	133.493	0.9668	45.0927	39.5362	0.4361	622.4414	203.3414	1616	247	539.722	116.5443	812	247
9.czi	d5c088c5-6345-4bb1-a4f2-ce2707af2892	Cell			CTX	Polygon	5811.2	4605.8	1840.2036	162.8	0.8725	57.1734	41.8902	0.7017	404.0599	72.8097	631	245	369.243	49.3695	511	245
9.czi	fe2ed0ac-9c03-4529-b83e-7075ba352fe4	Cell			CTX	Polygon	5901.8	4605.6	1482.3863	142.1642	0.9217	47.6424	39.5969	0.4889	907.6102	254.4859	1849	367	792.2551	162.9844	1175	367
9.czi	39e1f2f0-183b-45ea-92fb-8eeaeb776b3a	Cell			CTX	Polygon	6096.5	4613.8	2156.7978	177.69	0.8584	63.1009	46.6806	0.6537	898.2032	336.2804	2449	245	751.6343	216.5672	1424	245
9.czi	23d60bf3-5d2a-4c82-a5f4-e6ab64332758	Cell			CTX	Polygon	6007.7	4620.7	1578.8486	148.8138	0.8959	49.4548	44.0287	0.1896	578.7363	209.375	1756	222	493.2273	109.8484	756	222
9.czi	fba4b958-1b29-4af0-bee8-a916a2567707	Cell			CTX	Polygon	5178.6	4623.2	1260.6055	132.1255	0.9074	46.2741	38.4562	0.5639	426.5271	147.3375	1134	211	350.3321	86.7336	593	211
9.czi	c3189d21-c577-400f-a04d-98fc7027c1fa	Cell			CTX	Polygon	5324	4629.7	2326.6374	186.0561	0.8446	67.002	47.0997	0.7341	327.2933	105.1676	3418	191	284.2044	41.1812	425	191
9.czi	85fb44b7-f5ce-4687-a98d-5c9007a11aff	Cell			CTX	Polygon	5428	4650.5	3034.852	216.1249	0.8165	73.4439	53.6065	0.6504	563.7867	162.0952	1085	254	478.2296	109.8074	876	254
9.czi	7cfc1e5d-1f87-47c7-8ee1-926fd662fa47	Cell			CTX	Polygon	5902.5	4646.5	1103.9573	119.5858	0.9701	39.534	36.8058	0.2879	445.8694	87.7179	928	285	419.915	54.0754	601	285
9.czi	b7af7b3b-0080-494c-b830-542149692127	Cell			CTX	Polygon	5947.8	4664.2	2547.5938	201.4372	0.789	66.926	54.0513	0.6326	537.9272	147.5146	1463	248	467.9156	90.4647	763	248
9.czi	d02bba03-f8e9-4b7c-8c7e-ddaa7f4a2e45	Cell			CTX	Polygon	5177.8	4653.5	1023.1598	124.5418	0.8289	45.4823	30.7141	0.7518	393.216	143.3615	860	211	331.1064	85.1622	593	211
9.czi	77c272ec-65b2-4d34-824e-c7d3f888a57c	Cell			CTX	Polygon	5223.1	4667.4	2301.9035	184.4016	0.8507	68.9137	43.3354	0.7947	408.4869	99.5614	749	212	358.2113	70.4461	558	212
9.czi	69613d04-afc7-49b6-b2dd-e758b209ef91	Cell			CTX	Polygon	5864.1	4676.8	1933.3681	170.7957	0.8329	63.4103	38.5987	0.8131	629.9246	267.3446	2042	217	512.0054	155.9779	954	217
9.czi	f2924b48-202b-497a-8cb1-0d0de6e541f0	Cell			CTX	Polygon	6042.3	4674.3	1537.6254	142.1977	0.9556	47.7773	40.3842	0.4997	434.0707	120.5038	890	213	377.9446	78.533	615	213
9.czi	998857f8-5f29-4964-bc4f-e7be0c650895	Cell			CTX	Polygon	5537.9	4692.1	1982.0115	166.9174	0.8939	55.4082	48.1752	0.5068	413.6733	95.2576	1106	227	373.5096	58.1458	547	227
9.czi	111fb664-e277-4159-8a01-bbbf80672987	Cell			CTX	Polygon	5622.2	4693.1	1893.7938	160.7156	0.9214	52.6068	47.3865	0.4161	367.9491	89.7439	920	215	326.0326	51.8955	480	215
9.czi	350c6a46-f360-4602-9ed7-b96c3dc61c4e	Cell			CTX	Polygon	5439.2	4697.9	1524.4339	143.6434	0.9284	50.5503	39.3799	0.6037	461.7347	132.848	823	226	395.14	94.4614	649	226
9.czi	1426ff76-540d-48ac-ad2d-b3b9f8d9c478	Cell			CTX	Polygon	5261.3	4705.8	1476.615	139.5469	0.9529	45.951	40.5179	0.4465	380.481	127.4515	989	208	320.0912	53.912	521	208
9.czi	55c4bba5-22e4-4e8d-a487-1a6813affe4f	Cell			CTX	Polygon	6242.6	4723.3	1815.4697	159.8846	0.8925	56.3325	43.9707	0.6402	439.7509	100.5636	1018	250	398.603	50.2551	560	250
9.czi	6b1fce56-8981-4ec9-8055-c5da0aafdb45	Cell			CTX	Polygon	5333	4736.6	1864.1131	160.5169	0.9092	53.4584	44.3578	0.5406	320.7012	48.1129	586	216	298.4581	26.9087	369	216
9.czi	b7c222a6-1bfc-413b-be18-366f97f31b69	Cell			CTX	Polygon	5987	4745.1	2108.1544	171.3346	0.9024	57.4383	47.9164	0.5154	628.8574	226.384	1415	216	509.7036	148.7826	882	216
9.czi	86c71694-6c65-4ddb-87c7-dfdc4f180ce5	Cell			CTX	Polygon	5577.1	4758.9	1955.6286	168.7901	0.8626	63.4611	40.6713	0.7845	430.3714	155.3964	1278	216	351.6933	78.9204	609	216
9.czi	ffd5b33f-078b-48f0-bb7b-5f58a66f6377	Cell			CTX	Polygon	5410.8	4776.2	2614.3753	201.4064	0.8099	69.7811	50.1073	0.6982	359.5383	117.4269	849	208	294.1967	50.4787	565	208
9.czi	8aa88b9e-6054-4da0-88de-d3152180a090	Cell			CTX	Polygon	5162.1	4775.8	1383.4506	135.5103	0.9467	47.3127	37.0755	0.6174	436.2742	142.6392	1089	238	375.9445	61.2899	561	238
9.czi	60074f63-9533-4293-b0ab-f077e0ab5568	Cell			CTX	Polygon	5639.6	4786.7	1650.5769	149.0046	0.9342	52.2347	42.3451	0.5678	314.7026	79.8255	623	202	271.8621	31.854	405	202
9.czi	612db7bc-f162-4bbb-ab21-173de89941de	Cell			CTX	Polygon	5252.6	4788.6	1714.0607	151.354	0.9403	52.2022	41.3078	0.6118	460.4935	117.7412	808	206	408.0069	91.1296	607	206
9.czi	0063a7d7-5a81-4d31-9434-2fcb76631972	Cell			CTX	Polygon	5849.7	4797.9	2340.6533	194.1132	0.7806	72.0007	44.7783	0.8027	382.4731	121.5564	927	209	324.0149	63.3135	515	209
9.czi	d85a6d92-8b11-4868-8953-e9b4588811ae	Cell			CTX	Polygon	5725.6	4790.1	1803.9272	159.992	0.8856	60.3285	37.7557	0.7699	435.0434	138.2953	1043	215	364.5387	72.446	631	215
9.czi	25cd497c-d631-4c9f-9c71-91b9dcdf2574	Cell			CTX	Polygon	6073.5	4824.7	2501.4238	201.4914	0.7743	72.6117	48.8283	0.7832	508.1325	168.3493	1501	205	435.3127	114.8297	737	205
9.czi	b3836590-944f-43d6-8905-57215d0b1597	Cell			CTX	Polygon	5903.1	4832.2	1592.04	145.1041	0.9502	48.8119	40.2207	0.5392	417.9809	102.1718	914	201	369.8117	65.656	647	201
9.czi	051378fd-2b6b-4df1-9075-2d149f7e54f6	Cell			CTX	Polygon	5956.1	4837.3	1597.8112	147.9966	0.9167	53.671	38.2667	0.7125	528.1797	231.1839	1273	206	413.6891	113.2614	766	206
9.czi	e9394514-7851-48d8-bada-eb701f4a2629	Cell			CTX	Polygon	5026.8	4842.9	1611.8271	151.4781	0.8827	53.9321	39.5152	0.6892	520.3217	198.295	1722	236	447.0536	90.879	723	236
9.czi	2ce11a10-d152-404d-8dc8-51ba0adc5f98	Cell			CTX	Polygon	5221.8	4843.2	1703.3426	168.2121	0.7565	58.1088	43.1153	0.7367	496.3544	136.5368	1100	233	432.1769	99.0669	677	233
9.czi	6abf178e-16ac-45ec-b931-ccd00c62bffb	Cell			CTX	Polygon	5496.9	4856.6	1957.2775	164.8287	0.9053	58.2734	44.879	0.6554	624.1955	189.3397	1269	249	526.941	123.5598	863	249
9.czi	602649eb-db36-4884-b8ae-3220f8b84774	Cell			CTX	Polygon	5768.1	4859.6	1759.4062	154.6251	0.9247	51.6479	45.3771	0.4414	483.2252	158.4777	948	215	401.2289	102.9797	684	215
9.czi	85002e76-f1b6-4a3c-ba08-4d568bb0c208	Cell			CTX	Polygon	5204.7	4878.4	1794.8581	165.897	0.8195	60.291	38.5593	0.7749	502.9166	154.7322	1301	234	424.5419	75.1904	669	234
9.czi	0bf0e99b-0023-4b13-b544-fcc51a1f4a76	Cell			CTX	Polygon	5065.4	4866.7	1300.1797	132.3783	0.9324	44.2053	39.3015	0.338	403.3367	110.9939	1107	215	364.5995	49.9862	543	215
9.czi	6062671c-29be-4fdc-8418-cdda1a0e4637	Cell			CTX	Polygon	5385.6	4893.2	2037.2505	175.5037	0.8312	64.9665	43.958	0.746	299.7398	48.0594	483	205	277.8309	31.3127	407	205
9.czi	a48c6b89-4a81-42ba-96ab-1732fd8ae7f5	Cell			CTX	Polygon	5634	4887.9	1138.5848	121.1223	0.9753	40.0269	36.9199	0.3147	493.0123	94.9287	978	293	460.6839	55.8758	628	293
9.czi	6d40657a-f654-46c0-90f1-c9593566e0a0	Cell			CTX	Polygon	5560	4889.8	1761.0551	155.323	0.9173	56.767	41.2995	0.7035	493.3243	190.8173	1055	223	388.4939	107.0798	752	223
9.czi	a142ea4e-32b7-4404-aab8-997dedf599fe	Cell			CTX	Polygon	5936.5	4897.3	1863.2886	163.9717	0.8709	54.3855	43.9152	0.6163	521.7303	132.3587	1335	239	467.9307	81.2834	698	239
9.czi	07aeade7-f01b-4f3e-9991-1f3326c7ab74	Cell			CTX	Polygon	5814.2	4908.5	1253.1853	127.3477	0.9711	42.1504	38.0912	0.3694	339.954	75.869	712	220	312.2456	46.7493	432	220
9.czi	a6ff0a78-f0b8-4a82-b529-53c5428294b6	Cell			CTX	Polygon	5666.5	4912.9	1350.472	135.5986	0.923	47.4598	36.6479	0.6495	978.789	789.0055	5258	308	634.605	200.441	1482	308
9.czi	bede4846-7993-40e5-92b0-a9b1dbfc8153	Cell			CTX	Polygon	5201.3	4927.7	1494.7532	144.3543	0.9014	51.5482	37.1487	0.659	494.6376	155.1453	1299	258	426.1791	67.6445	695	258
9.czi	74cc1f4b-07a9-43a7-a6a7-e016907eecf8	Cell			CTX	Polygon	5058.8	4933.3	2285.4142	188.4186	0.809	69.7274	43.3559	0.8087	333.0742	72.2818	645	201	298.6798	51.6317	540	201
9.czi	708842b1-d390-4375-a1af-dbe3098c2832	Cell			CTX	Polygon	5708.3	4921.1	1217.7333	128.4275	0.9278	44.3987	35.412	0.5425	444.6148	245.3007	1692	205	363.2671	150.7726	940	205
9.czi	e728b241-e7ee-4867-b4f3-6162dc549595	Cell			CTX	Polygon	5771.3	4944.8	2529.4556	201.5661	0.7824	67.7649	51.0348	0.6702	427.4697	120.6388	882	217	362.2674	67.3873	615	217
9.czi	685009c9-aa61-4257-9def-534bf52a763a	Cell			CTX	Polygon	5265.9	4962.3	1631.6143	149.5379	0.9169	49.2014	42.0944	0.5362	433.8339	143.9785	3476	223	379.3023	92.6614	651	223
9.czi	fee20a0b-9355-43af-93e7-2e734596c5aa	Cell			CTX	Polygon	5573.8	4975.1	2517.9131	200.8893	0.784	69.2164	46.8133	0.7439	504.1281	131.6259	1250	223	449.169	84.1581	687	223
